molecule_chembl_id,smiles,standard_value,bioactivity_class
CHEMBL3113226,N#Cc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,36230.0,inactive
CHEMBL348645,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccc(F)c(F)c2)cc1,48.0,active
CHEMBL348645,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccc(F)c(F)c2)cc1,30000.0,inactive
CHEMBL283388,CCOc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,640.0,active
CHEMBL16981,CC(C)(C)c1cc(-c2noc(NC#N)n2)cc(C(C)(C)C)c1O,64.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,100.0,active
CHEMBL557874,CS(=O)(=O)c1ccc(-c2ccnc(NC3CCCCC3)n2)cc1,10000.0,inactive
CHEMBL560285,Cc1cnc(NC2CCCCC2)nc1-c1ccc(S(C)(=O)=O)cc1,10000.0,inactive
CHEMBL561891,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCCCC3)n2)cc1,62.0,active
CHEMBL559056,CC(C)c1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1,1135.0,active
CHEMBL118839,CC(C)(C)c1cc(-c2cccs2)cc2c1OCC2(C)C,70.0,active
CHEMBL42011,CSc1ccc(C2=C3c4ccccc4CCC3OC2=O)cc1,827.0,active
CHEMBL47687,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(N)cc2)cc1,129.0,active
CHEMBL304810,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(C(F)(F)F)cc2)cc1,2000.0,active
CHEMBL29423,COc1ccc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,100.0,active
CHEMBL2087941,CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(Cl)cc2)cc1,121700.0,inactive
CHEMBL1632400,COc1ccc(C2CC(c3ccc(S(C)(=O)=O)cc3)=NN2C(C)=O)cc1,7610.0,active
CHEMBL224201,O=S(=O)(c1ccccc1)c1cnccc1NS(=O)(=O)C(F)(F)F,100000.0,inactive
CHEMBL469785,CCCN1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccc(CO)cc2)C1=O,87.0,active
CHEMBL491272,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)ssc2=O)cc1,50000.0,inactive
CHEMBL4757667,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccccc1,470.0,active
CHEMBL212918,NS(=O)(=O)c1ccc(/N=N/c2ccc(OC(=O)Nc3ccccc3)c(OC(=O)Nc3ccccc3)c2)cc1,11070.0,inactive
CHEMBL4438795,COc1ccc(CN2CCN(C(=O)c3cc4cc(Cl)ccc4n3Cc3ccc(F)cc3)CC2)cc1,23.21,active
CHEMBL4763455,O=C(/C=C/c1ccc(O)c(O)c1)NNC(=O)COc1ccc(Br)cc1,3400.0,active
CHEMBL68127,CCn1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F,130.0,active
CHEMBL279268,CC1(O)OC(=O)C(c2ccc(F)c(Cl)c2)=C1c1ccc(S(C)(=O)=O)cc1,2200.0,active
CHEMBL209883,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,920.0,active
CHEMBL54649,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1F,21.0,active
CHEMBL55348,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,13.0,active
CHEMBL158421,CCCCCCCCCCCCCCCc1cccc(OCC)c1CSc1nc2ccccc2[nH]1,1470.0,active
CHEMBL55224,COc1c(Cl)cc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,100000.0,inactive
CHEMBL418448,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1C,13.0,active
CHEMBL170522,CS(=O)(=O)c1ccc(-c2ccccc2-c2cncnc2)cc1,300000.0,inactive
CHEMBL17104,CC(C)(C)c1cc(-c2nsc(N=C(N)N)n2)cc(C(C)(C)C)c1O,27000.0,inactive
CHEMBL70921,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(F)cc2)cc1,1500.0,active
CHEMBL295640,CSc1ccc(C2=C3c4ccccc4CCC3(O)OC2=O)cc1,850.0,active
CHEMBL4285368,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Cl)cc3)on2)cc1OC,1330.0,active
CHEMBL4447638,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccc(F)cc2)cc1,230.0,active
CHEMBL4458369,COc1cccc(-c2cc(C(=O)N3CCSCC3)nn2-c2ccc(S(N)(=O)=O)cc2)c1,1950.0,active
CHEMBL4458211,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccccc2)cc1,690.0,active
CHEMBL4520676,COc1ccc(-c2cc(C(=O)NCCCN3CCOCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,710.0,active
CHEMBL340101,Cc1cc(=O)c(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)cc2)o1,10000.0,inactive
CHEMBL3355613,[2H]C([2H])([2H])c1cc(Cl)cc2c1O[C@H](C(F)(F)F)C(C(=O)O)=C2,20.0,active
CHEMBL3265349,Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccc(Br)cc3)o2)cc1,50000.0,inactive
CHEMBL3265353,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,53000.0,inactive
CHEMBL4467569,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccc(Br)cc2)cc1,310.0,active
CHEMBL4516009,COc1ccc(-c2cc(C(=O)N3CCSCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1210.0,active
CHEMBL4439374,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCN3CCOCC3)cc2-c2ccc(F)cc2)cc1,210.0,active
CHEMBL4476757,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCN3CCOCC3)cc2-c2ccc(C(F)(F)F)cc2)cc1,190.0,active
CHEMBL4552843,COOC[C@@]1(C)CC[C@]2(C)CC[C@]3(C)[C@@H]4CC(=O)c5cc(OC)c(O)cc5[C@]4(C)CC[C@@]3(C)C2C1,660000.0,inactive
CHEMBL4645275,Clc1nc(OCc2cn(Cc3ccccc3)nn2)nc(N2CCCC2)n1,5000.0,active
CHEMBL4278472,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccccc3)on2)cc1,370.0,active
CHEMBL4291293,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)on2)cc1OC,340.0,active
CHEMBL3100124,CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\c1cn(CCCCOc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c2ccccc12,6200.0,active
CHEMBL287646,COc1c(Cl)cc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,20.89,active
CHEMBL2380875,Cc1onc(C2CCCO2)c1-c1ccccc1,100000.0,inactive
CHEMBL2380868,O=C(O)c1onc(-c2ccc(Cl)o2)c1-c1ccccc1,100000.0,inactive
CHEMBL561950,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(Nc3ccccc3)n2)cc1,5.6,active
CHEMBL51434,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,10.0,active
CHEMBL320111,Cc1ccc(OC2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(C)OC2=O)nc1,150.0,active
CHEMBL3427203,COc1ccc(-c2nc(OC)nn2-c2ccc(OC)cc2)cc1,3200.0,active
CHEMBL29576,COC(=O)c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,100000.0,inactive
CHEMBL286256,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cc(Cl)ccc2Cl)cc1,100000.0,inactive
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3240.0,active
CHEMBL3322406,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)c(Cl)c2)cc1,2100.0,active
CHEMBL212463,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,570.0,active
CHEMBL1957883,O=C(c1ccccc1)n1cc(/C=N/c2ccc(F)cc2)c2ccccc21,430.0,active
CHEMBL289484,CCOC(=O)c1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1,5700.0,active
CHEMBL213338,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(-c3nn[nH]n3)cc2)cc1,1.9,active
CHEMBL4282681,NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Cl)cc3Cl)n2-c2ccccc2)cc1,18320.0,inactive
CHEMBL3581346,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(O)c1OC,6400.0,active
CHEMBL3113230,Cc1cc(C)cc(Nc2cnccc2NS(C)(=O)=O)c1,100000.0,inactive
CHEMBL3113224,O=S(=O)(Nc1ccncc1Nc1cccc(I)c1)C(F)(F)F,260.0,active
CHEMBL4440945,O=C(/C=C/C1=Cc2ccccc2OC1)c1ccc(C(F)(F)F)cc1,830.0,active
CHEMBL4070457,CCc1ccc(N2C(=O)CS/C2=N/NC(=O)COc2ccc(Cl)cc2Cl)cc1,6930.0,active
CHEMBL4245838,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(Cl)c2)n(-c2ccccc2)n1,4430.0,active
CHEMBL4242256,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2cccc(Cl)c2)cc1,4800.0,active
CHEMBL446319,CC(C)(O)[C@H](O)Cc1cc(/C=C/c2cc(O)cc(O)c2)ccc1O,13900.0,inactive
CHEMBL386006,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO)c(F)c2)cc1,100000.0,inactive
CHEMBL3359450,CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1cccc(Oc2ccccc2)c1,7000.0,active
CHEMBL4567195,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(Br)cc1,64.9,active
CHEMBL2160144,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(Cl)cc2)=N1,11700.0,inactive
CHEMBL4092736,Cc1c(-c2c(N=O)nc3ncccn23)cnn1-c1ccccc1,1550.0,active
CHEMBL43366,Cc1c(C#N)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,750.0,active
CHEMBL4846345,Cc1cc(C)c2c(CSc3nnc(CSc4nc5ccccc5o4)o3)cc(=O)oc2c1,25.02,active
CHEMBL278392,CS(=O)(=O)c1ccc(C2=C(c3cc(Cl)c(Cl)c(Cl)c3)C(=O)CC2)cc1,6.0,active
CHEMBL294050,N#Cc1ccc(-c2ccsc2-c2ccc(F)cc2)cc1,30000.0,inactive
CHEMBL18377,CC1(O)OC(=O)C(Sc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,5000.0,active
CHEMBL2387503,O=c1[nH]c2cc(-c3ccccc3)ccc2c2[nH]c(-c3c(F)cccc3Cl)nc12,10000.0,inactive
CHEMBL4864146,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccc(F)cc1,2460.0,active
CHEMBL4877659,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccc(Br)cc1,5680.0,active
CHEMBL4873372,Cc1ccc(Nc2ccccc2C(=O)NCCc2c[nH]c3ccccc23)cn1,19600.0,inactive
CHEMBL4873017,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1cccnc1Cl,2960.0,active
CHEMBL4849413,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccc2nccnc2c1,40000.0,inactive
CHEMBL237208,COc1ccc2c(c1)c(CCNS(=O)(=O)CCCO)c(C)n2C(=O)c1ccc(Cl)cc1,1100.0,active
CHEMBL4086962,CCOC(=O)C1=C(N)N2C(=O)CCC(=O)N2C1c1ccccc1O,181.0,active
CHEMBL456147,CCCCCCCCC(Sc1nc(Cl)cc(Nc2cccc(C)c2C)n1)C(=O)O,10.0,active
CHEMBL18264,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)OC2)cc1,30.0,active
CHEMBL24869,COc1ccc2c(c1)c(CC(=O)NCCCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,290.0,active
CHEMBL3736245,COc1ccc(C2CC(c3ccc(S(C)(=O)=O)cc3)=NN2c2ccc(C(=O)O)cc2)cc1,2170.0,active
CHEMBL68365,CCC(CC)OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O,400.0,active
CHEMBL42485,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,2.0,active
CHEMBL469433,CCCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,570.0,active
CHEMBL4473838,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)oc3ccccc23)cc1,20.0,active
CHEMBL306232,Cc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)coc2=O)cc1,480.0,active
CHEMBL4289901,NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Br)cc3)n2-c2ccccc2)cc1,19730.0,inactive
CHEMBL174777,CN1C(O)=C(C(=O)Nc2ccc(Cl)cc2Cl)c2cc(Cl)ccc2S1(=O)=O,9.0,active
CHEMBL186634,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCCO3)cc1,32.36,active
CHEMBL149040,Cc1cn2c(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)nc2s1,140.0,active
CHEMBL149167,Cc1csc2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n12,1000.0,active
CHEMBL4529375,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCSCC3)cc2-c2cccc(F)c2)cc1,190.0,active
CHEMBL4290673,N#CCC(=O)N/N=C/c1c[nH]c2ccc(Br)cc12,250.0,active
CHEMBL328837,CS(=O)(=O)c1ccc(-c2csc(Br)c2-c2ccc(F)cc2)cc1,80.0,active
CHEMBL383092,Cc1ccc(-c2ncc(Cl)cc2-c2ccc([S+](C)[O-])cc2)cn1,3700.0,active
CHEMBL4291092,O=c1c2ccccc2nc(SCc2cn(-c3ccc(Br)cc3)nn2)n1-c1ccc(Cl)cc1,240.0,active
CHEMBL423576,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)c(F)c3)nc3sccn23)cc1,12.0,active
CHEMBL423576,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)c(F)c3)nc3sccn23)cc1,2200.0,active
CHEMBL359143,CSc1ccc(-c2c(-c3ccccc3)nc3sccn23)cc1,420.0,active
CHEMBL4789344,NS(=O)(=O)c1ccc(-n2nc(NC(=O)NCCCCCCCCCCC(=O)O)cc2-c2ccccc2)cc1,2180.0,active
CHEMBL94935,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2CC3)cc1,1096.48,active
CHEMBL4099420,Cc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)nc2ccc(Cl)cc2c1O,2110.0,active
CHEMBL4069774,Cc1c(C(=O)NCc2nc3ccccc3[nH]2)nc2ccc(Cl)cc2c1O,1210.0,active
CHEMBL4515876,Cc1onc(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,70.0,active
CHEMBL1206690,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,5.0,active
CHEMBL4242859,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc([N+](=O)[O-])cc2)cc1,1390.0,active
CHEMBL1630223,O=C(O)C1=Cc2c(ccc(Cl)c2Oc2ccccc2)OC1C(F)(F)F,530.0,active
CHEMBL1630241,CC(C)(C)Oc1c(Cl)cc2c(c1Cl)OC(C(F)(F)F)C(C(=O)O)=C2,28.0,active
CHEMBL1630242,O=C(O)C1=Cc2cc(Cl)c(OCC3CCCCC3)c(Cl)c2OC1C(F)(F)F,34.0,active
CHEMBL4461039,CS(=O)(=O)c1ccc(Cc2nnnn2-c2ccc(O)cc2)cc1,200000.0,inactive
CHEMBL4569790,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(F)cc1,38.73,active
CHEMBL4076689,N#Cc1c(N=Cc2cccnc2)c(C(=O)Nc2ccccc2)n2c1CCC2,100.0,active
CHEMBL279249,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)CC2)cc1,210.0,active
CHEMBL416589,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(N)c2)o1,930.0,active
CHEMBL325370,CC1(C)OC(=O)C(C(=O)c2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,800.0,active
CHEMBL4165528,O=C(NCc1ccc(F)cc1)C(=O)Oc1sc2ccccc2c1Br,14500.0,inactive
CHEMBL111787,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)CCC2)cc1,18.0,active
CHEMBL3775974,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(I)cc2)cc1,8200.0,active
CHEMBL3774612,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccc(I)cc3)n2)cc1,850.0,active
CHEMBL4210856,COc1ccc(-c2nc3cc(NC(=O)c4ccc([N+](=O)[O-])cc4Cl)ccc3o2)cc1OC,460.0,active
CHEMBL4458529,COC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](C)NC(=O)OCc1ccccc1,400.0,active
CHEMBL4444316,Brc1ccc(/C=N/Nc2nnc(-c3ccncc3)o2)cc1,110.0,active
CHEMBL4569755,Clc1ccc(/C=N/c2nnc(-c3cccnc3)o2)cc1,130.0,active
CHEMBL4786489,Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(Cl)cc1,50.0,active
CHEMBL4781068,CC(=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C,420.0,active
CHEMBL4788147,C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(Cl)cc2)c1C,60.0,active
CHEMBL4576864,Oc1ccc(-c2nnc(CSc3nnc(-c4ccncc4)o3)o2)cc1,100.0,active
CHEMBL4450458,Clc1ccc(-c2nnc(CSc3nnc(-c4ccncc4)o3)o2)cc1,89.0,active
CHEMBL1171448,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,50000.0,inactive
CHEMBL4592358,CC(C)C/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccc(Br)cc1)CCC2,13490.0,inactive
CHEMBL4790061,CCOC(=O)C1CCN(C(=O)Nc2cc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)CC1,2890.0,active
CHEMBL4790503,NS(=O)(=O)c1ccc(-n2nc(C(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,2150.0,active
CHEMBL1950015,CCc1ccnc(C(=O)c2[nH]c3ccc(OC(F)(F)F)cc3c2CC(=O)O)c1,5700.0,active
CHEMBL1950017,Cc1ccnc(C(=O)c2[nH]c3ccc(F)cc3c2CC(=O)O)c1,150.0,active
CHEMBL4763530,Fc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1F,10100.0,inactive
CHEMBL4103357,O=C(NN1C(=O)c2ccccc2C1=O)c1ccccc1O,130.4,active
CHEMBL1669033,O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(Cl)cc3)c2OC1C(F)(F)F,21.1,active
CHEMBL1669035,CCc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,78.4,active
CHEMBL4559991,O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,260.0,active
CHEMBL281001,CS(=O)(=O)c1cnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,19800.0,inactive
CHEMBL4582667,N#CC1=C(N)OC(c2ccccc2)=CC1c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,720.0,active
CHEMBL296098,CS(=O)(=O)Nc1ccc(-c2cc(C(F)F)nn2-c2ccc(F)cc2)cc1,8000.0,active
CHEMBL43842,CC(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Br)cc2)cc1,70.0,active
CHEMBL3927662,COc1ccc(-c2nc(NCC(=O)N3CCOCC3)sc2-c2ccc(OC)cc2)cc1,6890.0,active
CHEMBL490482,Oc1cc(O)cc(/C=C/c2cccc(F)c2)c1,820.0,active
CHEMBL4239643,COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccccc2)cc1,540.0,active
CHEMBL4249752,COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(C)cc2)cc1,230.0,active
CHEMBL456792,CCCCCCC(Sc1nc(Cl)cc(Nc2ccc(-c3ccc(C#N)cc3)cc2)n1)C(=O)O,10.0,active
CHEMBL4238681,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc([N+](=O)[O-])cc2)n(-c2ccccc2)n1,1660.0,active
CHEMBL1163221,COc1ccc2c(c1)c1c(n2C(=O)c2c(Cl)cc(Cl)cc2Cl)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,100000.0,inactive
CHEMBL596887,CC(C(=O)O)c1ccccc1-c1ccn(C(F)F)c(=O)c1,2600.0,active
CHEMBL602675,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2CCN(CCCCO[N+](=O)[O-])CC2)cc1,15600.0,inactive
CHEMBL4065539,NS(=O)(=O)c1ccc(-n2nc(C(=O)Oc3ccc4ccc(=O)oc4c3)cc2-c2ccccc2)cc1,2500.0,active
CHEMBL1684152,COc1c(OC)c(O)c2c(=O)cc(C)oc2c1Cl,43410.0,inactive
CHEMBL304560,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(Cl)c(Cl)c2)cc1,400.0,active
CHEMBL358482,Cc1sc2nc(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)n2c1C,5000.0,active
CHEMBL17184,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CC3)C2)cc1,3.0,active
CHEMBL1288771,Cc1cc2c(c(C)c1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,69.0,active
CHEMBL3735888,CS(=O)(=O)c1ccc(C2=NN(c3ccc(C(=O)O)cc3)C(c3ccc(Cl)cc3)C2)cc1,3980.0,active
CHEMBL499041,NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(Br)cc2)cc1,8.36,active
CHEMBL502286,NS(=O)(=O)c1ccc(-c2[nH]c3ccc(Br)cc3c2-c2ccccc2)cc1,5.0,active
CHEMBL525250,Cc1ccc2[nH]c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)c2c1,0.2799,active
CHEMBL3265346,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,58000.0,inactive
CHEMBL1242460,COc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,100000.0,inactive
CHEMBL1081856,Cc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F,2690.0,active
CHEMBL1079875,COc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,1580.0,active
CHEMBL1079876,COc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,160.0,active
CHEMBL1078090,CS(=O)(=O)Nc1ccncc1Nc1cccc(Cl)c1,730.0,active
CHEMBL1078682,COc1cccc(Nc2cnccc2NS(C)(=O)=O)c1,100000.0,inactive
CHEMBL4212716,COc1ccc(-c2nc3cc(NC(=O)c4ccccc4Br)ccc3o2)cc1OC,2240.0,active
CHEMBL491582,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,144000.0,inactive
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,350.0,active
CHEMBL224136,CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1Cl,120.0,active
CHEMBL229245,COc1ccc(C2=Cc3ccccc3CC2)c(OC)c1OC,660.0,active
CHEMBL228561,COc1ccc(C2=Cc3ccccc3C2)c(OC)c1OC,1330.0,active
CHEMBL390117,COc1ccc(C2=Cc3ccccc3CC2)cc1OC,100000.0,inactive
CHEMBL2171274,COC(=O)C(C)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,100000.0,inactive
CHEMBL2171270,CC(=O)n1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21,100000.0,inactive
CHEMBL2347673,CCSc1nc(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,110.0,active
CHEMBL2347672,CCSc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,80.0,active
CHEMBL4277617,O=C(O)c1ccc(-n2cc(CSc3nc4ccccc4c(=O)n3-c3ccccc3)nn2)cc1,670.0,active
CHEMBL4287667,O=c1c2ccccc2nc(SCc2cn(-c3ccccc3)nn2)n1-c1ccc(Br)cc1,250.0,active
CHEMBL4290032,O=c1c2ccccc2nc(SCc2cn(-c3ccc(Cl)cc3)nn2)n1-c1ccc(Br)cc1,160.0,active
CHEMBL517675,CCCOCCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccccc2)c1C,1300.0,active
CHEMBL3410350,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccc(Br)cc2)cc1,26340.0,inactive
CHEMBL457332,CS(=O)(=O)c1ccc(-n2nncc2-c2ccc(F)cc2)cc1,30.0,active
CHEMBL271962,Cc1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1,4620.0,active
CHEMBL3359443,O=C(NCCc1c[nH]c2ccc(O)cc12)c1ccccc1O,1740.0,active
CHEMBL4076889,NS(=O)(=O)c1ccc(-n2nc(COC(=O)c3cc4ccccc4oc3=O)cc2-c2ccc(F)cc2)cc1,3360.0,active
CHEMBL2315853,O=C(N[C@H]1CCC[C@@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,934.0,active
