molecule_chembl_id,smiles,standard_value,bioactivity_class,descriptors,MolWt,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA,MolLogP
CHEMBL43103,CNc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,1470.0,active,"{1, 4, 5, 4.003300000000002, 395.4060000000001, 63.99}",1.0,4.0,5.0,4.003300000000002,395.4060000000001,63.99
CHEMBL298729,CS(=O)(=O)c1ccc(-c2cc3c(cc2-c2ccc(F)cc2)OCO3)cc1,83.0,active,"{0, 3, 4, 4.291900000000004, 370.4010000000001, 52.60000000000001}",0.0,3.0,4.0,4.291900000000004,370.4010000000001,52.60000000000001
CHEMBL330314,NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CC3(CC3)C2)cc1,1.0,active,"{1, 2, 3, 4.837600000000003, 393.4300000000002, 60.160000000000004}",1.0,2.0,3.0,4.837600000000003,393.4300000000002,60.160000000000004
CHEMBL92154,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CC3)C2)cc1,8.0,active,"{0, 2, 3, 34.14, 4.714000000000004, 342.4350000000002}",0.0,2.0,3.0,34.14,4.714000000000004,342.4350000000002
CHEMBL4165467,CCOc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc1,970.0,active,"{0, 5, 486.5150000000001, 6, 6.027300000000006, 61.19}",0.0,5.0,486.5150000000001,6.0,6.027300000000006,61.19
CHEMBL1221727,CC/C(=C(\c1ccccc1)c1ccc(OC)cc1)c1ccc(S(C)(=O)=O)cc1,10700.0,inactive,"{0, 3, 5.467800000000006, 6, 392.5200000000001, 43.370000000000005}",0.0,3.0,5.467800000000006,6.0,392.5200000000001,43.370000000000005
CHEMBL29424,NS(=O)(=O)c1ccc(-n2nc(COCc3ccccc3)cc2-c2ccc(Cl)cc2)cc1,29.0,active,"{1, 4.556900000000003, 5, 453.951, 7, 87.21000000000001}",1.0,4.556900000000003,5.0,453.951,7.0,87.21000000000001
CHEMBL28599,Cc1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,69.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL2315019,COc1ccc2cc([C@H](C)C(=O)n3c4ccccc4c(=O)c4ccccc43)ccc2c1,9800.0,active,"{0, 3, 4, 5.760400000000004, 48.3, 407.4690000000001}",0.0,3.0,4.0,5.760400000000004,48.3,407.4690000000001
CHEMBL5288634,CS(=O)(=O)c1ccc(-n2cc(/C=N/Nc3ccc(S(N)(=O)=O)cc3)c(-c3ccc(Br)cc3)n2)cc1,420.0,active,"{2, 3.798700000000002, 7, 8, 136.51, 574.4820000000002}",2.0,3.798700000000002,7.0,8.0,136.51,574.4820000000002
CHEMBL341320,Cc1ccc(Oc2c(-c3ccc(S(C)(=O)=O)cc3)oc(C)cc2=O)c(F)c1,60.01,active,"{0, 388.41600000000017, 5, 4, 4.2585400000000035, 73.58000000000001}",0.0,388.41600000000017,5.0,4.0,4.2585400000000035,73.58000000000001
CHEMBL3427203,COc1ccc(-c2nc(OC)nn2-c2ccc(OC)cc2)cc1,3200.0,active,"{0, 2.9601000000000015, 5, 6, 311.341, 58.400000000000006}",0.0,2.9601000000000015,5.0,6.0,311.341,58.400000000000006
CHEMBL4755592,COc1ccc(-n2nc(-c3ccco3)cc2N)cc1,30600.0,inactive,"{1, 66.21, 3, 2.7231000000000005, 5, 255.27700000000002}",1.0,66.21,3.0,2.7231000000000005,5.0,255.27700000000002
CHEMBL4747321,O=C(/C=C/c1ccc(O)c(O)c1)NNC(=O)COc1cccnc1,5000.0,active,"{0.7323999999999998, 4, 5, 6, 329.312, 120.78}",0.7323999999999998,4.0,5.0,6.0,329.312,120.78
CHEMBL1632404,CS(=O)(=O)c1ccc(C2=NN(C(N)=S)C(c3ccccc3)C2)cc1,50310.0,inactive,"{1, 2.484800000000001, 3, 4, 359.47600000000006, 75.76}",1.0,2.484800000000001,3.0,4.0,359.47600000000006,75.76
CHEMBL339258,Cc1cc(=O)c(Oc2ccc(C(F)(F)F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,2450.0,active,"{0, 4, 5, 4.829820000000004, 424.39600000000013, 73.58000000000001}",0.0,4.0,5.0,4.829820000000004,424.39600000000013,73.58000000000001
CHEMBL271763,CS(=O)(=O)c1ccc(-c2nc(NCc3ccncc3)cc(C(F)(F)F)n2)cc1,298.5,active,"{1, 3.573000000000002, 5, 6, 84.84, 408.40500000000003}",1.0,3.573000000000002,5.0,6.0,84.84,408.40500000000003
CHEMBL259680,CS(=O)(=O)c1ccc(-c2nc(NCc3cccnc3)cc(C(F)(F)F)n2)cc1,10000.0,inactive,"{1, 3.573000000000002, 5, 6, 84.84, 408.40500000000003}",1.0,3.573000000000002,5.0,6.0,84.84,408.40500000000003
CHEMBL269832,CS(=O)(=O)c1ccc(-c2nc(O)cc(NCc3ccccc3)n2)cc1,49.3,active,"{2, 355.41900000000004, 2.8648000000000016, 5, 6, 92.18}",2.0,355.41900000000004,2.8648000000000016,5.0,6.0,92.18
CHEMBL270294,CS(=O)(=O)c1ccc(-c2nc(SCc3cccs3)cc(C(F)(F)F)n2)cc1,4.1,active,"{0, 4.919700000000003, 5, 6, 430.49800000000005, 59.92}",0.0,4.919700000000003,5.0,6.0,430.49800000000005,59.92
CHEMBL2303696,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O[C@@H]2O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@@H]2O)cc1,33000.0,inactive,"{-0.20740000000000036, 4, 6, 10, 176.89, 506.4850000000002}",-0.20740000000000036,4.0,6.0,10.0,176.89,506.4850000000002
CHEMBL321182,Cc1cc(F)ccc1C1=C(c2ccc(S(C)(=O)=O)cc2)CCC1,75.0,active,"{0, 2, 3, 34.14, 4.6323200000000035, 330.42400000000015}",0.0,2.0,3.0,34.14,4.6323200000000035,330.42400000000015
CHEMBL277515,C=CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)O1,26000.0,inactive,"{2, 3.948100000000003, 4, 5, 80.15, 372.46500000000015}",2.0,3.948100000000003,4.0,5.0,80.15,372.46500000000015
CHEMBL359269,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cccc(Cl)c2)cc1CO,1950.0,active,"{2, 98.21000000000001, 4, 5, 3.3512000000000026, 431.8230000000001}",2.0,98.21000000000001,4.0,5.0,3.3512000000000026,431.8230000000001
CHEMBL319359,COc1ccc2c(c1)c(CC(=O)NOCc1ccc([N+](=O)[O-])cc1)c(C)n2C(=O)c1ccc(Cl)cc1,60.0,active,"{1, 4.9989200000000045, 7, 8, 112.69999999999999, 507.9300000000002}",1.0,4.9989200000000045,7.0,8.0,112.69999999999999,507.9300000000002
CHEMBL1221677,CC/C(=C(\c1ccccc1)c1ccc(O)cc1)c1ccc(S(C)(=O)=O)cc1,100000.0,inactive,"{1, 3, 5, 5.164800000000006, 54.37, 378.4930000000001}",1.0,3.0,5.0,5.164800000000006,54.37,378.4930000000001
CHEMBL356980,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2F)cc1CO,3300.0,active,"{2, 98.21000000000001, 4, 5, 2.8369000000000013, 415.3680000000001}",2.0,98.21000000000001,4.0,5.0,2.8369000000000013,415.3680000000001
CHEMBL3823600,Cc1cccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)c1,4790.0,active,"{2, 4.0188200000000025, 6, 8, 562.0070000000003, 149.65}",2.0,4.0188200000000025,6.0,8.0,562.0070000000003,149.65
CHEMBL95989,CCCC/C=C/COC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,50.0,active,"{0, 5, 453.9660000000001, 6.132320000000006, 9, 57.53}",0.0,5.0,453.9660000000001,6.132320000000006,9.0,57.53
CHEMBL300687,COc1ccccc1N1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccc(F)cc2)C1=O,1050.0,active,"{0, 4, 5, 4.195400000000004, 437.49200000000013, 63.68}",0.0,4.0,5.0,4.195400000000004,437.49200000000013,63.68
CHEMBL127153,Cc1ccc(Oc2c(-c3ccc(S(C)(=O)=O)cc3)oc(C)cc2=O)c(Cl)c1,239.99,active,"{0, 4, 5, 4.772840000000003, 73.58000000000001, 404.8710000000002}",0.0,4.0,5.0,4.772840000000003,73.58000000000001,404.8710000000002
CHEMBL1630239,O=C(O)C1=Cc2cc(Cl)c(OCC3CCCC3)c(Cl)c2OC1C(F)(F)F,6.0,active,"{1, 3, 4, 5.353700000000003, 55.760000000000005, 411.20300000000003}",1.0,3.0,4.0,5.353700000000003,55.760000000000005,411.20300000000003
CHEMBL1775110,CS(=O)(=O)Nc1ccc(Oc2ccc(OCCN3CCCC3)cc2)cc1,100000.0,inactive,"{1, 67.87, 3.325000000000002, 5, 8, 376.4780000000002}",1.0,67.87,3.325000000000002,5.0,8.0,376.4780000000002
CHEMBL287909,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)OC2,27.0,active,"{1, 2.3362, 4, 7, 85.36, 342.4230000000001}",1.0,2.3362,4.0,7.0,85.36,342.4230000000001
CHEMBL512227,CC(C)=CCC1C(=O)C(C(=O)CC(C)C)=C(O)C(O)(CC=C(C)C)C1=O,1600.0,active,"{2, 3.6254000000000017, 5, 7, 362.4660000000001, 91.67000000000002}",2.0,3.6254000000000017,5.0,7.0,362.4660000000001,91.67000000000002
CHEMBL1275940,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1Br.[Na+],65000.0,inactive,"{0, -0.7817999999999992, 3, 4, 57.199999999999996, 347.18399999999997}",0.0,-0.7817999999999992,3.0,4.0,57.199999999999996,347.18399999999997
CHEMBL1814715,CSc1ccc(-c2cc(C(C)C(=O)[O-])ccc2CC2CCCC2=O)cc1.[Na+],1000000.0,inactive,"{0, 0.8445999999999996, 4, 390.4800000000002, 6, 57.199999999999996}",0.0,0.8445999999999996,4.0,390.4800000000002,6.0,57.199999999999996
CHEMBL191534,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1c[nH]c2ccc(O)cc12,5000.0,active,"{65.12, 2, 3, 7.677900000000007, 462.6780000000002, 17}",65.12,2.0,3.0,7.677900000000007,462.6780000000002,17.0
CHEMBL270730,Cn1cccc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,28.8,active,"{1, 3.5165000000000015, 5, 6, 76.88, 410.4210000000001}",1.0,3.5165000000000015,5.0,6.0,76.88,410.4210000000001
CHEMBL272627,CS(=O)(=O)c1ccc(-c2nc(NCc3ccsc3)cc(C(F)(F)F)n2)cc1,46.5,active,"{1, 4.239500000000003, 5, 6, 71.95, 413.446}",1.0,4.239500000000003,5.0,6.0,71.95,413.446
CHEMBL405123,CS(=O)(=O)c1ccc(-c2nc(NCc3nccs3)cc(C(F)(F)F)n2)cc1,459.7,active,"{1, 3.634500000000002, 5, 7, 84.84, 414.434}",1.0,3.634500000000002,5.0,7.0,84.84,414.434
CHEMBL269818,Cc1ccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)s1,11.7,active,"{1, 4.547920000000003, 5, 6, 71.95, 427.47300000000007}",1.0,4.547920000000003,5.0,6.0,71.95,427.47300000000007
CHEMBL271763,CS(=O)(=O)c1ccc(-c2nc(NCc3ccncc3)cc(C(F)(F)F)n2)cc1,2950.0,active,"{1, 3.573000000000002, 5, 6, 84.84, 408.40500000000003}",1.0,3.573000000000002,5.0,6.0,84.84,408.40500000000003
CHEMBL4785934,NS(=O)(=O)c1ccc(-n2nc(C(=O)O)cc2-c2cc3ccccc3s2)cc1,10.0,active,"{2, 3.0996000000000015, 4, 6, 399.45300000000003, 115.28000000000002}",2.0,3.0996000000000015,4.0,6.0,399.45300000000003,115.28000000000002
CHEMBL215872,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(Cl)c2)cc1,11340.0,inactive,"{2, 3, 3.1084000000000005, 5, 105.11000000000001, 311.75}",2.0,3.0,3.1084000000000005,5.0,105.11000000000001,311.75
CHEMBL371849,COc1ccccc1-n1c(-c2ccc(S(N)(=O)=O)cc2)nc2ccccc21,8000.0,active,"{1, 3.3485000000000014, 4, 5, 87.21, 379.4410000000001}",1.0,3.3485000000000014,4.0,5.0,87.21,379.4410000000001
CHEMBL4746714,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Nc1ccc(NC(=O)Cc2onc(-c3ccc(OC)cc3)c2-c2ccc(OC)cc2)cc1,50000.0,inactive,"{2, 102.69000000000001, 6, 715.9350000000002, 11.291199999999991, 22}",2.0,102.69000000000001,6.0,715.9350000000002,11.291199999999991,22.0
CHEMBL4789403,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Nc1ccc(-c2ccc(NC(=O)Cc3onc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)cc2)cc1,90.0,active,"{2, 102.69000000000001, 6, 12.95819999999998, 23, 792.0330000000001}",2.0,102.69000000000001,6.0,12.95819999999998,23.0,792.0330000000001
CHEMBL183279,COc1ccc(Sc2c(C#N)[nH]c3cc(S(C)(=O)=O)ccc23)c(Cl)c1,1090.0,active,"{1, 4, 5, 4.256280000000002, 392.8890000000001, 82.94999999999999}",1.0,4.0,5.0,4.256280000000002,392.8890000000001,82.94999999999999
CHEMBL1830480,Cc1ccc(-c2cc(CCC(=O)Oc3ccc(C(C)C)cc3)nn2-c2ccc3ccccc3n2)cc1,10000.0,inactive,"{0, 5, 7, 7.0575200000000065, 57.01, 475.59200000000016}",0.0,5.0,7.0,7.0575200000000065,57.01,475.59200000000016
CHEMBL43270,Cc1cn(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)n1,100000.0,inactive,"{0, 3, 4, 3.3903200000000018, 330.38400000000007, 51.96}",0.0,3.0,4.0,3.3903200000000018,330.38400000000007,51.96
CHEMBL566929,CC(C)=CCC[C@H](C(=O)O)[C@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1CC3,10000.0,inactive,"{1, 2, 5, 454.6950000000004, 7.752000000000009, 54.37}",1.0,2.0,5.0,454.6950000000004,7.752000000000009,54.37
CHEMBL100091,CCCCOCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,60.0,active,"{0, 66.76, 5.202620000000005, 6, 457.9540000000002, 10}",0.0,66.76,5.202620000000005,6.0,457.9540000000002,10.0
CHEMBL603434,O=C1OC(=O)C(c2ccc3c(c2)OCO3)=C1c1ccccc1,18520.0,inactive,"{0, 2, 2.4095000000000004, 5, 294.26199999999994, 61.83000000000001}",0.0,2.0,2.4095000000000004,5.0,294.26199999999994,61.83000000000001
CHEMBL603856,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,17500.0,inactive,"{1, 1.6573, 3, 4, 327.36100000000005, 80.31}",1.0,1.6573,3.0,4.0,327.36100000000005,80.31
CHEMBL4639025,CSc1nc2ccccc2n1-c1csc(NC/C(C)=N/N=c2\scc(-c3ccccc3)n2-c2ccccc2)n1,58.0,active,"{1, 7.111800000000007, 8, 72.39, 10, 567.7690000000002}",1.0,7.111800000000007,8.0,72.39,10.0,567.7690000000002
CHEMBL4642268,CSc1nc2ccccc2n1-c1csc(NC/C(C)=N/N=C2\SCC(=O)N2c2ccccc2)n1,67.0,active,"{1, 5.127700000000004, 7, 10, 87.77, 507.6700000000003}",1.0,5.127700000000004,7.0,10.0,87.77,507.6700000000003
CHEMBL4521668,O=C1NC(=O)/C(=C/c2ccc(OCc3cn(CC(=O)c4ccc(Cl)cc4)nn3)cc2)S1,220.0,active,"{1, 3.7173000000000025, 454.8950000000001, 103.18, 8, 7}",1.0,3.7173000000000025,454.8950000000001,103.18,8.0,7.0
CHEMBL4461022,O=C1NC(=O)/C(=C/c2ccc(OCc3cn(-c4ccc(Br)cc4)nn3)cc2)S1,120.0,active,"{1, 3.9327000000000023, 5, 7, 457.309, 86.11}",1.0,3.9327000000000023,5.0,7.0,457.309,86.11
CHEMBL4475190,O=C1NC(=O)/C(=C/c2ccc(OCc3cn(Cc4ccc(Br)cc4)nn3)cc2)S1,100.0,active,"{1, 3.9918000000000022, 6, 7, 86.11, 471.336}",1.0,3.9918000000000022,6.0,7.0,86.11,471.336
CHEMBL1766295,NS(=O)(=O)c1ccc(-n2nc(CNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,1000.0,active,"{3, 515.5170000000002, 5, 6, 4.527200000000002, 119.11000000000001}",3.0,515.5170000000002,5.0,6.0,4.527200000000002,119.11000000000001
CHEMBL282390,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(O)cc2)cc1,100000.0,inactive,"{2, 3, 98.21000000000001, 5, 2.911100000000001, 383.35100000000006}",2.0,3.0,98.21000000000001,5.0,2.911100000000001,383.35100000000006
CHEMBL29469,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCCS3)cc1,230.0,active,"{1, 3, 4.243800000000003, 5, 77.98, 439.4840000000002}",1.0,3.0,4.243800000000003,5.0,77.98,439.4840000000002
CHEMBL122065,CCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,950.0,active,"{289.41900000000004, 2, 3, 1, 3.7939000000000034, 38.33}",289.41900000000004,2.0,3.0,1.0,3.7939000000000034,38.33
CHEMBL281978,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2Cl)cc1,56.0,active,"{1, 3, 4, 4.512300000000002, 77.98, 436.2420000000001}",1.0,3.0,4.0,4.512300000000002,77.98,436.2420000000001
CHEMBL274841,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)c[n+]1[O-],18000.0,inactive,"{0, 3, 4, 3.4143200000000036, 73.97, 374.8490000000001}",0.0,3.0,4.0,3.4143200000000036,73.97,374.8490000000001
CHEMBL5272856,CC1=c2c(OCc3nnc(SCC(=O)N4CCN(c5ccccc5)CC4)o3)nn(C)c(=O)c2=C(C)C1c1ccccc1,6800.0,active,"{0, 2.3218000000000005, 584.7020000000003, 8, 10, 106.59}",0.0,2.3218000000000005,584.7020000000003,8.0,10.0,106.59
CHEMBL416146,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,810.0,active,"{0, 3, 4, 4.175920000000004, 358.8500000000001, 59.92}",0.0,3.0,4.0,4.175920000000004,358.8500000000001,59.92
CHEMBL281694,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc3c(c2)OCO3)cc1,24.0,active,"{96.44000000000001, 1, 2.8530000000000015, 4, 6, 393.37100000000015}",96.44000000000001,1.0,2.8530000000000015,4.0,6.0,393.37100000000015
CHEMBL5269592,CC1(C)Cn2c(CC(=O)O)c(-c3ccc(Cl)cc3)c(-c3ccccc3)c2C1=O,2100.0,active,"{1, 3, 4, 5.325100000000004, 393.8700000000001, 59.300000000000004}",1.0,3.0,4.0,5.325100000000004,393.8700000000001,59.300000000000004
CHEMBL109578,CS(=O)(=O)c1ccc(C2=C(c3ccc(CO)cc3)CCC2)cc1,3200.0,active,"{1, 3, 4, 3.677100000000003, 328.4330000000001, 54.370000000000005}",1.0,3.0,4.0,3.677100000000003,328.4330000000001,54.370000000000005
CHEMBL25371,COc1ccc2c(c1)c(CC(=O)NC[C@H](C)O)c(C)n2C(=O)c1ccc(Cl)cc1,320.0,active,"{2, 3.3397200000000016, 5, 6, 80.56, 414.8890000000001}",2.0,3.3397200000000016,5.0,6.0,80.56,414.8890000000001
CHEMBL48758,Cc1ccc(N2CC(c3ccc(S(C)(=O)=O)cc3)=C(c3ccccc3)C2=O)cc1,1000.0,active,"{0, 3, 4, 4.356120000000003, 403.50300000000016, 54.45}",0.0,3.0,4.0,4.356120000000003,403.50300000000016,54.45
CHEMBL358140,CS(=O)(=O)c1ccc(C2=C(c3cc(F)c(F)c(F)c3)CCC2)cc1,100000.0,inactive,"{352.3770000000001, 0, 2, 3, 34.14, 4.602100000000004}",352.3770000000001,0.0,2.0,3.0,34.14,4.602100000000004
CHEMBL257295,CS(=O)(=O)c1ccc(-c2nc(NC3CCCCC3)cc(C(F)(F)F)n2)cc1,252.6,active,"{1, 4, 5, 4.310500000000003, 71.95, 399.43800000000005}",1.0,4.0,5.0,4.310500000000003,71.95,399.43800000000005
CHEMBL1086612,O=C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,70000.0,inactive,"{3, 4, 5, 4.289500000000004, 104.72999999999999, 442.88000000000017}",3.0,4.0,5.0,4.289500000000004,104.72999999999999,442.88000000000017
CHEMBL4797035,[N-]=[N+]=Nc1cc(-c2ccco2)nn1-c1ccc(C(=O)O)cc1,100000.0,inactive,"{1, 3.772300000000003, 4, 5, 295.258, 117.02}",1.0,3.772300000000003,4.0,5.0,295.258,117.02
CHEMBL109030,CS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CCC2)cc1,870.0,active,"{0, 2, 3, 34.14, 5.203600000000004, 366.4040000000001}",0.0,2.0,3.0,34.14,5.203600000000004,366.4040000000001
CHEMBL324472,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OC(F)(F)F)cc2)cc1,10000.0,inactive,"{416.80800000000005, 0, 4, 5, 4.494800000000002, 61.19}",416.80800000000005,0.0,4.0,5.0,4.494800000000002,61.19
CHEMBL18264,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)OC2)cc1,480.0,active,"{0, 2.8359000000000005, 3, 4, 60.44, 350.3420000000001}",0.0,2.8359000000000005,3.0,4.0,60.44,350.3420000000001
CHEMBL357380,CCCCCC#CCSc1ccccc1OC(C)=O,7000.0,active,"{0, 3, 4.287700000000004, 6, 276.401, 26.3}",0.0,3.0,4.287700000000004,6.0,276.401,26.3
CHEMBL145220,CC(=O)Oc1ccccc1SCc1ccccc1,250000.0,inactive,"{0, 258.342, 3, 4, 3.904200000000003, 26.3}",0.0,258.342,3.0,4.0,3.904200000000003,26.3
CHEMBL333755,CS(=O)(=O)c1ccc(-c2c(Cl)nc(Cl)n2-c2ccc(F)cc2)cc1,10000.0,inactive,"{0, 385.24700000000007, 3, 4, 4.388700000000003, 51.96}",0.0,385.24700000000007,3.0,4.0,4.388700000000003,51.96
CHEMBL288773,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1Cc1ccc(F)cc1,100000.0,inactive,"{0, 3, 4, 4.054420000000003, 39.07, 343.423}",0.0,3.0,4.0,4.054420000000003,39.07,343.423
CHEMBL18264,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)OC2)cc1,900.0,active,"{0, 2.8359000000000005, 3, 4, 60.44, 350.3420000000001}",0.0,2.8359000000000005,3.0,4.0,60.44,350.3420000000001
CHEMBL149402,CCOC(=O)/C=C/c1cc(CC)cc(C(=O)c2ccccc2)c1,5000.0,active,"{0, 3, 4.056300000000003, 6, 43.370000000000005, 308.37699999999995}",0.0,3.0,4.056300000000003,6.0,43.370000000000005,308.37699999999995
CHEMBL54605,COc1ccc(-c2ccccc2-c2ccc(S(C)(=O)=O)cc2)cc1F,100000.0,inactive,"{0, 3, 356.41800000000006, 4, 4.571800000000003, 43.370000000000005}",0.0,3.0,356.41800000000006,4.0,4.571800000000003,43.370000000000005
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,760.0,active,"{0, 2.5577000000000005, 3, 4, 314.3620000000001, 60.44}",0.0,2.5577000000000005,3.0,4.0,314.3620000000001,60.44
CHEMBL125682,Cc1cc(=O)c(Oc2ccc(Cl)c(Cl)c2)c(-c2ccc(S(C)(=O)=O)cc2)o1,3380.0,active,"{0, 4, 5, 5.117820000000004, 425.28900000000016, 73.58000000000001}",0.0,4.0,5.0,5.117820000000004,425.28900000000016,73.58000000000001
CHEMBL5278569,COc1ccc(C2CC(c3cccc(-n4cnnn4)c3)=NN2C(C)=O)cc1,39.0,active,"{0, 2.3685, 4, 7, 362.3930000000001, 85.5}",0.0,2.3685,4.0,7.0,362.3930000000001,85.5
CHEMBL358222,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NOCc2ccccc2)c1Cl,66000.0,inactive,"{2, 3, 5.907020000000005, 6, 401.2930000000001, 50.36}",2.0,3.0,5.907020000000005,6.0,401.2930000000001,50.36
CHEMBL1958349,CC(C)Cc1ccc(C(C)C(=O)Oc2ccc(CCO)cc2)cc1,0.2,active,"{1, 3, 4.129000000000003, 326.436, 7, 46.53}",1.0,3.0,4.129000000000003,326.436,7.0,46.53
CHEMBL313313,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1Br,2.0,active,"{1, 3, 4, 69.39, 4.589900000000004, 434.3550000000002}",1.0,3.0,4.0,69.39,4.589900000000004,434.3550000000002
CHEMBL5279175,O=C(/N=c1\scc(-c2ccc([N+](=O)[O-])cc2)n1-c1ccccc1)c1cccs1,90.0,active,"{0, 4, 4.9166000000000025, 6, 77.5, 407.4760000000001}",0.0,4.0,4.9166000000000025,6.0,77.5,407.4760000000001
CHEMBL329919,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2CS3)cc1,19.95,active,"{1, 2, 3.811200000000002, 5, 77.98, 411.43000000000006}",1.0,2.0,3.811200000000002,5.0,77.98,411.43000000000006
CHEMBL157820,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2cccc(F)c2)cc1,4200.0,active,"{0, 64.33, 3, 3.6674000000000024, 6, 373.4340000000001}",0.0,64.33,3.0,3.6674000000000024,6.0,373.4340000000001
CHEMBL5277424,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccccc2F)n1)c1ccccc1OC,220.0,active,"{1, 7, 7.5349000000000075, 11, 587.5880000000002, 91.68}",1.0,7.0,7.5349000000000075,11.0,587.5880000000002,91.68
CHEMBL5280300,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(F)cc2)n1)c1ccccc1,220.0,active,"{1, 6, 7.526300000000007, 10, 557.5620000000002, 82.45}",1.0,6.0,7.526300000000007,10.0,557.5620000000002,82.45
CHEMBL5267632,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccccc2F)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1,280.0,active,"{2, 5.020500000000004, 8, 586.5820000000002, 11, 142.61}",2.0,5.020500000000004,8.0,586.5820000000002,11.0,142.61
CHEMBL5275292,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc(Cl)c2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1,280.0,active,"{2, 5.534800000000004, 8, 11, 142.61, 603.0370000000001}",2.0,5.534800000000004,8.0,11.0,142.61,603.0370000000001
CHEMBL279336,CCN(CC)CCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,19000.0,inactive,"{1, 421.6760000000002, 6, 7, 5.9396000000000075, 49.25}",1.0,421.6760000000002,6.0,7.0,5.9396000000000075,49.25
